route_id,level,feature_id,timestep,is_history,lon,lat,x_m,y_m,vx_mps,vy_mps,speed_mps
L0_R08_A,0,corridor_00033,9,1,59.52656947662076,36.3123261238929,-28.44172358114249,-50.30718998985317,-0.21358212418926215,0.5705817954809405,0.6092461810364109
L0_R08_A,0,corridor_00033,10,1,59.526567146806194,36.31233129974714,-28.6507108201064,-49.73505106238393,-0.20898723896391047,0.5721389274692399,0.6091129766926746
L0_R08_A,0,corridor_00033,11,1,59.526564870695076,36.31233649036973,-28.854880793163147,-49.161279641724455,-0.20416997305674656,0.573771420659476,0.6090147954389826
L0_R08_A,0,corridor_00033,12,1,59.52656264988473,36.31234169619992,-29.054090219003935,-48.5858271721659,-0.19920942584078816,0.5754524695585559,0.608958077428042
L0_R08_A,0,corridor_00033,13,1,59.526560485064444,36.31234691742727,-29.248277268368096,-48.00867270077584,-0.1941870493641602,0.5771544713900596,0.6089465444407234
L0_R08_A,0,corridor_00033,14,1,59.52655837600412,36.31235215398851,-29.437462579277874,-47.429823221444884,-0.18918531090977808,0.5788494793309553,0.6089809533850361
L0_R08_A,0,corridor_00033,15,1,59.526556321558125,36.312357405568584,-29.621748918162655,-46.849313560047165,-0.18428633888478174,0.5805096613977199,0.6090590461323533
L0_R08_A,0,corridor_00033,16,1,59.52655431968403,36.31236267160583,-29.80131949243702,-46.267205802600444,-0.17957057427436496,0.582107757446721,0.6091756991417795
L0_R08_A,0,corridor_00033,17,1,59.52655236747619,36.31236795130121,-29.976434942240086,-45.683588275815445,-0.17511544980306581,0.5836175267849981,0.609323262587576
L0_R08_A,0,corridor_00033,18,1,59.526550461213446,36.3123732436314,-30.147429060731632,-45.09857409677367,-0.17099411849154578,0.585014179041778,0.609492065771677
L0_R08_A,0,corridor_00033,19,1,59.52654859642021,36.312378547365626,-30.314703313217617,-44.51229931554807,-0.16727425248598493,0.5862747812255975,0.6096710544595891
L0_R08_A,0,corridor_00033,20,0,59.52654676793997,36.312383861085856,-30.47872024510098,-43.9249206812646,-0.16401693188336353,0.5873786342834677,0.6098485172214028
L0_R08_A,0,corridor_00033,21,0,59.526544970019955,36.31238918321009,-30.639995886898888,-43.33661306828593,-0.1612756417979071,0.5883076129786744,0.6100128524268916
L0_R08_A,0,corridor_00033,22,0,59.526543196405605,36.31239451201834,-30.799091281035935,-42.74756660477919,-0.1590953941370472,0.5890464635067403,0.61015332548911
L0_R08_A,0,corridor_00033,23,0,59.526541440443246,36.312399845680844,-30.956603269543034,-42.157983550816766,-0.1575119885070997,0.5895830539624214,0.6102607672488182
L0_R08_A,0,corridor_00033,24,0,59.52653969518937,36.31240518228817,-31.11315469392775,-41.5680749772715,-0.15655142438471614,0.5899085735452658,0.6103281687904416
L0_R08_A,0,corridor_00033,25,0,59.52653795352463,36.3124105198825,-31.269384168134003,-40.97805730003876,-0.15622947420625266,0.590017677232737,0.6103511350508627
L0_R08_A,0,corridor_00033,26,0,59.526536208270755,36.31241585648982,-31.425935592518723,-40.3881487264935,-0.1565514243847197,0.5899085735452658,0.6103281687904425
L0_R08_A,0,corridor_00033,27,0,59.5265344523084,36.312421190152335,-31.583447581025816,-39.798565672531076,-0.15751198850709258,0.5895830539624214,0.6102607672488163
L0_R08_A,0,corridor_00033,28,0,59.526532678694046,36.31242651896058,-31.742542975162866,-39.20951920902433,-0.15909539413705076,0.5890464635067474,0.6101533254891178
L0_R08_A,0,corridor_00033,29,0,59.52653088077403,36.312431841084816,-31.903818616960777,-38.621211596045654,-0.16127564179791065,0.5883076129786744,0.6100128524268925
L0_R08_A,0,corridor_00033,30,0,59.52652905229379,36.312437154805046,-32.06783554884413,-38.033832961762194,-0.16401693188335287,0.5873786342834606,0.609848517221393
L0_R08_A,0,corridor_00033,31,0,59.526527187500555,36.31244245853927,-32.23510980133012,-37.4475581805366,-0.16727425248598848,0.5862747812255904,0.6096710544595833
L0_R08_A,0,corridor_00033,32,0,59.52652528123781,36.31244775086946,-32.40610391982166,-36.862544001494825,-0.17099411849154222,0.585014179041778,0.609492065771676
L0_R08_A,0,corridor_00033,33,0,59.52652332902997,36.31245303056483,-32.58121936962473,-36.27892647470983,-0.17511544980307292,0.5836175267849981,0.6093232625875781
L0_R08_A,0,corridor_00033,34,0,59.526521327155876,36.31245829660208,-32.760789943899105,-35.6968187172631,-0.17957057427437206,0.5821077574467282,0.6091756991417884
L0_R08_A,0,corridor_00033,35,0,59.526519272709876,36.31246354818216,-32.94507628278387,-35.11630905586538,-0.18428633888476753,0.5805096613977199,0.609059046132349
L0_R08_A,0,corridor_00033,36,0,59.52651716364956,36.312468784743395,-33.13426159369366,-34.537459576534424,-0.1891853109097852,0.5788494793309553,0.6089809533850383
L0_R08_A,0,corridor_00033,37,0,59.52651499882926,36.31247400597075,-33.328448643057826,-33.96030510514436,-0.1941870493641673,0.5771544713900667,0.6089465444407324
L0_R08_A,0,corridor_00033,38,0,59.52651277801892,36.31247921180094,-33.5276580688986,-33.38485263558581,-0.1992094258407775,0.5754524695585488,0.6089580774280318
L0_R08_A,0,corridor_00033,39,0,59.52651050190781,36.31248440242353,-33.731828041955346,-32.81108121492634,-0.204169973056743,0.5737714206594688,0.6090147954389747
L0_R08_A,0,corridor_00033,40,0,59.526508172093244,36.31248957827776,-33.94081528091926,-32.23894228745709,-0.20898723896391402,0.572138927469247,0.6091129766926825
L0_R08_A,0,corridor_00033,41,0,59.52650579105435,36.31249474004541,-34.154397405108526,-31.66836049197616,-0.2135821241892657,0.5705817954809334,0.6092461810364055
L0_R08_A,0,corridor_00033,42,0,59.52650336211136,36.312499888639515,-34.37227658595295,-31.099234899217425,-0.21787918084442737,0.5691255927587342,0.6094056758665932
L0_R08_A,0,corridor_00033,43,0,59.526500889371086,36.31250502518945,-34.59408443733088,-30.531440669106335,-0.2218078513779247,0.5677942301110903,0.6095810124014176
L0_R08_A,0,corridor_00033,44,0,59.526498377659486,36.31251015102235,-34.819388064459105,-29.964831100630473,-0.22530362712822694,0.5666095684758616,0.6097607133011582
L0_R08_A,0,corridor_00033,45,0,59.526495832442436,36.31251526764132,-35.04769717201323,-29.39924004066612,-0.22830910755412503,0.5655910599643548,0.6099330255886817
L0_R08_A,0,corridor_00033,46,0,59.52649325973596,36.31252037670073,-35.27847211476339,-28.83448461220796,-0.23077494275015908,0.5647554284581595,0.6100866890650037
L0_R08_A,0,corridor_00033,47,0,59.52649066600746,36.31252547997914,-35.51113275853395,-28.27036821720444,-0.23266064377055784,0.56411639500352,0.6102116700551521
L0_R08_A,0,corridor_00033,48,0,59.52648805806953,36.31253057934998,-35.74506800599064,-27.70668376469236,-0.23393524745669225,0.5636844525120779,0.6102998132118875
L0_R08_A,0,corridor_00033,49,0,59.526485442968074,36.31253567675086,-35.97964583084192,-27.14321707122474,-0.23457782485127865,0.5634666934676211,0.6103453699007565
L0_R08_B,0,corridor_00033,0,1,59.526485442968074,36.31253567675086,-35.97964583084192,-27.14321707122474,0.0,0.0,0.0
L0_R08_B,0,corridor_00033,1,1,59.52648805806953,36.31253057934998,-35.74506800599064,-27.70668376469236,0.23457782485127865,-0.5634666934676211,0.6103453699007565
L0_R08_B,0,corridor_00033,2,1,59.52649066600746,36.31252547997914,-35.51113275853395,-28.27036821720444,0.23393524745669225,-0.5636844525120779,0.6102998132118875
L0_R08_B,0,corridor_00033,3,1,59.52649325973596,36.31252037670073,-35.27847211476339,-28.83448461220796,0.23266064377055784,-0.56411639500352,0.6102116700551521
L0_R08_B,0,corridor_00033,4,1,59.526495832442436,36.31251526764132,-35.04769717201323,-29.39924004066612,0.23077494275015908,-0.5647554284581595,0.6100866890650037
L0_R08_B,0,corridor_00033,5,1,59.526498377659486,36.31251015102235,-34.819388064459105,-29.964831100630473,0.22830910755412503,-0.5655910599643548,0.6099330255886817
L0_R08_B,0,corridor_00033,6,1,59.526500889371086,36.31250502518945,-34.59408443733088,-30.531440669106335,0.22530362712822694,-0.5666095684758616,0.6097607133011582
L0_R08_B,0,corridor_00033,7,1,59.52650336211136,36.312499888639515,-34.37227658595295,-31.099234899217425,0.2218078513779247,-0.5677942301110903,0.6095810124014176
L0_R08_B,0,corridor_00033,8,1,59.52650579105435,36.31249474004541,-34.154397405108526,-31.66836049197616,0.21787918084442737,-0.5691255927587342,0.6094056758665932
L0_R08_B,0,corridor_00033,9,1,59.526508172093244,36.31248957827776,-33.94081528091926,-32.23894228745709,0.2135821241892657,-0.5705817954809334,0.6092461810364055
L0_R08_B,0,corridor_00033,10,1,59.52651050190781,36.31248440242353,-33.731828041955346,-32.81108121492634,0.20898723896391402,-0.572138927469247,0.6091129766926825
L0_R08_B,0,corridor_00033,11,1,59.52651277801892,36.31247921180094,-33.5276580688986,-33.38485263558581,0.204169973056743,-0.5737714206594688,0.6090147954389747
L0_R08_B,0,corridor_00033,12,1,59.52651499882926,36.31247400597075,-33.328448643057826,-33.96030510514436,0.1992094258407775,-0.5754524695585488,0.6089580774280318
L0_R08_B,0,corridor_00033,13,1,59.52651716364956,36.312468784743395,-33.13426159369366,-34.537459576534424,0.1941870493641673,-0.5771544713900667,0.6089465444407324
L0_R08_B,0,corridor_00033,14,1,59.526519272709876,36.31246354818216,-32.94507628278387,-35.11630905586538,0.1891853109097852,-0.5788494793309553,0.6089809533850383
L0_R08_B,0,corridor_00033,15,1,59.526521327155876,36.31245829660208,-32.760789943899105,-35.6968187172631,0.18428633888476753,-0.5805096613977199,0.609059046132349
L0_R08_B,0,corridor_00033,16,1,59.52652332902997,36.31245303056483,-32.58121936962473,-36.27892647470983,0.17957057427437206,-0.5821077574467282,0.6091756991417884
L0_R08_B,0,corridor_00033,17,1,59.52652528123781,36.31244775086946,-32.40610391982166,-36.862544001494825,0.17511544980307292,-0.5836175267849981,0.6093232625875781
L0_R08_B,0,corridor_00033,18,1,59.526527187500555,36.31244245853927,-32.23510980133012,-37.4475581805366,0.17099411849154222,-0.585014179041778,0.609492065771676
L0_R08_B,0,corridor_00033,19,1,59.52652905229379,36.312437154805046,-32.06783554884413,-38.033832961762194,0.16727425248598848,-0.5862747812255904,0.6096710544595833
L0_R08_B,0,corridor_00033,20,0,59.52653088077403,36.312431841084816,-31.903818616960777,-38.621211596045654,0.16401693188335287,-0.5873786342834606,0.609848517221393
L0_R08_B,0,corridor_00033,21,0,59.526532678694046,36.31242651896058,-31.742542975162866,-39.20951920902433,0.16127564179791065,-0.5883076129786744,0.6100128524268925
L0_R08_B,0,corridor_00033,22,0,59.5265344523084,36.312421190152335,-31.583447581025816,-39.798565672531076,0.15909539413705076,-0.5890464635067474,0.6101533254891178
L0_R08_B,0,corridor_00033,23,0,59.526536208270755,36.31241585648982,-31.425935592518723,-40.3881487264935,0.15751198850709258,-0.5895830539624214,0.6102607672488163
L0_R08_B,0,corridor_00033,24,0,59.52653795352463,36.3124105198825,-31.269384168134003,-40.97805730003876,0.1565514243847197,-0.5899085735452658,0.6103281687904425
L0_R08_B,0,corridor_00033,25,0,59.52653969518937,36.31240518228817,-31.11315469392775,-41.5680749772715,0.15622947420625266,-0.590017677232737,0.6103511350508627
L0_R08_B,0,corridor_00033,26,0,59.526541440443246,36.312399845680844,-30.956603269543034,-42.157983550816766,0.15655142438471614,-0.5899085735452658,0.6103281687904416
L0_R08_B,0,corridor_00033,27,0,59.526543196405605,36.31239451201834,-30.799091281035935,-42.74756660477919,0.1575119885070997,-0.5895830539624214,0.6102607672488182
L0_R08_B,0,corridor_00033,28,0,59.526544970019955,36.31238918321009,-30.639995886898888,-43.33661306828593,0.1590953941370472,-0.5890464635067403,0.61015332548911
L0_R08_B,0,corridor_00033,29,0,59.52654676793997,36.312383861085856,-30.47872024510098,-43.9249206812646,0.1612756417979071,-0.5883076129786744,0.6100128524268916
L0_R08_B,0,corridor_00033,30,0,59.52654859642021,36.312378547365626,-30.314703313217617,-44.51229931554807,0.16401693188336353,-0.5873786342834677,0.6098485172214028
L0_R08_B,0,corridor_00033,31,0,59.526550461213446,36.3123732436314,-30.147429060731632,-45.09857409677367,0.16727425248598493,-0.5862747812255975,0.6096710544595891
L0_R08_B,0,corridor_00033,32,0,59.52655236747619,36.31236795130121,-29.976434942240086,-45.683588275815445,0.17099411849154578,-0.585014179041778,0.609492065771677
L0_R08_B,0,corridor_00033,33,0,59.52655431968403,36.31236267160583,-29.80131949243702,-46.267205802600444,0.17511544980306581,-0.5836175267849981,0.609323262587576
L0_R08_B,0,corridor_00033,34,0,59.526556321558125,36.312357405568584,-29.621748918162655,-46.849313560047165,0.17957057427436496,-0.582107757446721,0.6091756991417795
L0_R08_B,0,corridor_00033,35,0,59.52655837600412,36.31235215398851,-29.437462579277874,-47.429823221444884,0.18428633888478174,-0.5805096613977199,0.6090590461323533
L0_R08_B,0,corridor_00033,36,0,59.526560485064444,36.31234691742727,-29.248277268368096,-48.00867270077584,0.18918531090977808,-0.5788494793309553,0.6089809533850361
L0_R08_B,0,corridor_00033,37,0,59.52656264988473,36.31234169619992,-29.054090219003935,-48.5858271721659,0.1941870493641602,-0.5771544713900596,0.6089465444407234
L0_R08_B,0,corridor_00033,38,0,59.526564870695076,36.31233649036973,-28.854880793163147,-49.161279641724455,0.19920942584078816,-0.5754524695585559,0.608958077428042
L0_R08_B,0,corridor_00033,39,0,59.526567146806194,36.31233129974714,-28.6507108201064,-49.73505106238393,0.20416997305674656,-0.573771420659476,0.6090147954389826
L0_R08_B,0,corridor_00033,40,0,59.52656947662076,36.3123261238929,-28.44172358114249,-50.30718998985317,0.20898723896391047,-0.5721389274692399,0.6091129766926746
L0_R08_B,0,corridor_00033,41,0,59.52657185765965,36.312320962125256,-28.228141456953228,-50.87777178533411,0.21358212418926215,-0.5705817954809405,0.6092461810364109
L0_R08_B,0,corridor_00033,42,0,59.52657428660264,36.31231581353115,-28.010262276108804,-51.44689737809285,0.21787918084442381,-0.5691255927587378,0.6094056758665952
L0_R08_B,0,corridor_00033,43,0,59.526576759342916,36.31231067698121,-27.788454424730872,-52.01469160820393,0.2218078513779318,-0.5677942301110832,0.6095810124014136
L0_R08_B,0,corridor_00033,44,0,59.526579271054516,36.31230555114831,-27.56315079760265,-52.581301176679794,0.22530362712822338,-0.5666095684758616,0.6097607133011569
L0_R08_B,0,corridor_00033,45,0,59.526581816271566,36.312300434529355,-27.33484169004852,-53.14689223664415,0.2283091075541286,-0.5655910599643548,0.609933025588683
L0_R08_B,0,corridor_00033,46,0,59.526584388978044,36.31229532546993,-27.10406674729836,-53.711647665102305,0.23077494275015908,-0.564755428458156,0.6100866890650004
L0_R08_B,0,corridor_00033,47,0,59.52658698270654,36.31229022219153,-26.87140610352781,-54.27576406010582,0.23266064377055073,-0.5641163950035164,0.6102116700551461
L0_R08_B,0,corridor_00033,48,0,59.52658959064447,36.31228512282069,-26.637470856071122,-54.839448512617906,0.2339352474566887,-0.563684452512085,0.6102998132118927
L0_R08_B,0,corridor_00033,49,0,59.52659220574592,36.3122800254198,-26.402893031219836,-55.402915206085524,0.23457782485128575,-0.5634666934676176,0.6103453699007559
L0_R09_A,0,corridor_00031,0,1,59.5276322697514,36.31244364435325,66.8921305438362,-37.31647830313515,0.0,0.0,0.0
L0_R09_A,0,corridor_00031,1,1,59.52762753353802,36.312441331810405,66.46728636427399,-37.5721067896315,-0.4248441795622142,-0.25562848649634873,0.4958210362785194
L0_R09_A,0,corridor_00031,2,1,59.52762279378957,36.312439025169034,66.04212508458352,-37.82708292645683,-0.4251612796904709,-0.25497613682533427,0.49575694054487063
L0_R09_A,0,corridor_00031,3,1,59.52761804702902,36.31243673023373,65.61633481141196,-38.0807650755037,-0.4257902731715575,-0.2536821490468668,0.495632918067945
L0_R09_A,0,corridor_00031,4,1,59.5276132898945,36.31243445261684,65.18961397946194,-38.3325328459082,-0.4267208319500213,-0.2517677704044985,0.4954570401503753
L0_R09_A,0,corridor_00031,5,1,59.527608519194445,36.31243219764638,64.76167630318557,-38.58179728085079,-0.4279376762763718,-0.24926443494259587,0.4952407629669355
L0_R09_A,0,corridor_00031,6,1,59.52760373196007,36.31242997027848,64.33225547758514,-38.82801052821105,-0.42942082560043104,-0.2462132473602594,0.49499819053713734
L0_R09_A,0,corridor_00031,7,1,59.52759892549406,36.31242777501606,63.901109550933846,-39.07067483628427,-0.4311459266512898,-0.24266430807321626,0.494745163170548
L0_R09_A,0,corridor_00031,8,1,59.527594097414905,36.312425615834854,63.468024897616424,-39.30935072685072,-0.4330846533174224,-0.2386758905664479,0.49449822818363964
L0_R09_A,0,corridor_00031,9,1,59.52758924569595,36.31242349611815,63.032819725855894,-39.543664211395885,-0.4352051717605292,-0.23431348454516865,0.4942735584337996
L0_R09_A,0,corridor_00031,10,1,59.52758436869873,36.312421418601225,62.59534706272948,-39.773312931991484,-0.43747266312641386,-0.22964872059559838,0.4940858891469296
L0_R09_A,0,corridor_00031,11,1,59.52757946519985,36.31241938532645,62.15549716745993,-39.99807112600436,-0.4398498952695533,-0.22475819401287822,0.4939475439199669
L0_R09_A,0,corridor_00031,12,1,59.52757453441105,36.31241739760972,61.71319933335609,-40.217793333112624,-0.44229783410384016,-0.21972220710826207,0.4938676162186321
L0_R09_A,0,corridor_00031,13,1,59.527569575992196,36.31241545601888,61.26842304881476,-40.43241678376013,-0.44477628454132656,-0.2146234506475082,0.4938513631227826
L0_R09_A,0,corridor_00031,14,1,59.52756459005682,36.312413560364405,60.8211784983204,-40.64196242983084,-0.44724455049436074,-0.20954564607070836,0.49389985395228997
L0_R09_A,0,corridor_00031,15,1,59.52755957717028,36.31241170970247,60.37151639521622,-40.8465346006195,-0.4496621031041812,-0.20457217078865852,0.49400989871586515
L0_R09_A,0,corridor_00031,16,1,59.52755453834047,36.312409902350474,59.9195271489924,-41.0463192897475,-0.45198924622381753,-0.19978468912800196,0.4941742614826749
L0_R09_A,0,corridor_00031,17,1,59.52754947500127,36.312408135914694,59.46533938076483,-41.24158110115272,-0.4541877682275697,-0.19526181140521714,0.49438214348900905
L0_R09_A,0,corridor_00031,18,1,59.52754438898902,36.31240640732954,59.009117811319925,-41.432658904300204,-0.45622156944490655,-0.19107780314748624,0.4946199018260822
L0_R09_A,0,corridor_00031,19,1,59.527539282512336,36.31240471290792,58.55106055640385,-41.619960269954944,-0.45805725491607774,-0.18730136565473998,0.4948719534964406
L0_R09_A,0,corridor_00031,20,0,59.52753415811585,36.312403048401784,58.091395873667445,-41.80395477788113,-0.4596646827364026,-0.18399450792618666,0.4951218026931931
L0_R09_A,0,corridor_00031,21,0,59.52752901863845,36.312401409071875,57.63037841468196,-41.98516630635544,-0.46101745898548785,-0.18121152847430722,0.49535312206690557
L0_R09_A,0,corridor_00031,22,0,59.52752386716666,36.31239978976553,57.168285043567224,-42.1641644301002,-0.46209337111473303,-0.17899812374476198,0.4955508167002891
L0_R09_A,0,corridor_00031,23,0,59.527518706983926,36.3123981850013,56.70541029089047,-42.34155506788224,-0.46287475267675404,-0.17739063778203956,0.4957020022536574
L0_R09_A,0,corridor_00031,24,0,59.527513541516754,36.31239658905896,56.24206151748261,-42.51797053334341,-0.4633487734078585,-0.1764154654611687,0.4957968356821651
L0_R09_A,0,corridor_00031,25,0,59.52750837427841,36.31239499607345,55.77855386758184,-42.694059152428146,-0.46350764990076954,-0.17608861908473727,0.4958291472752525
L0_R09_A,0,corridor_00031,26,0,59.52750320881125,36.312393400131114,55.31520509417399,-42.870474617889315,-0.4633487734078514,-0.1764154654611687,0.49579683568215843
L0_R09_A,0,corridor_00031,27,0,59.527498048628516,36.312391795366885,54.85233034149723,-43.047865255671354,-0.46287475267676115,-0.17739063778203956,0.49570200225366406
L0_R09_A,0,corridor_00031,28,0,59.527492897156726,36.31239017606054,54.39023697038249,-43.226863379416116,-0.46209337111474014,-0.17899812374476198,0.4955508167002957
L0_R09_A,0,corridor_00031,29,0,59.527487757679324,36.31238853673063,53.929219511397,-43.40807490789042,-0.46101745898548785,-0.18121152847430722,0.49535312206690557
L0_R09_A,0,corridor_00031,30,0,59.52748263328284,36.312386872224494,53.469554828660605,-43.59206941581661,-0.4596646827363955,-0.18399450792618666,0.4951218026931865
L0_R09_A,0,corridor_00031,31,0,59.52747752680615,36.312385177802874,53.011497573744535,-43.77937078147135,-0.45805725491607063,-0.18730136565473998,0.494871953496434
L0_R09_A,0,corridor_00031,32,0,59.5274724407939,36.31238344921772,52.55527600429962,-43.970448584618836,-0.45622156944491365,-0.19107780314748624,0.4946199018260888
L0_R09_A,0,corridor_00031,33,0,59.527467377454705,36.31238168278194,52.10108823607206,-44.16571039602405,-0.45418776822756257,-0.19526181140521714,0.4943821434890025
L0_R09_A,0,corridor_00031,34,0,59.52746233862489,36.31237987542995,51.649098989848234,-44.365495085152055,-0.45198924622382464,-0.19978468912800196,0.49417426148268134
L0_R09_A,0,corridor_00031,35,0,59.527457325738354,36.31237802476801,51.199436886744046,-44.570067255940714,-0.4496621031041883,-0.20457217078865852,0.49400989871587164
L0_R09_A,0,corridor_00031,36,0,59.52745233980298,36.31237612911353,50.7521923362497,-44.77961290201142,-0.4472445504943465,-0.20954564607070836,0.4938998539522771
L0_R09_A,0,corridor_00031,37,0,59.52744738138412,36.31237418752269,50.307416051708366,-44.99423635265892,-0.44477628454133367,-0.2146234506475011,0.49385136312278594
L0_R09_A,0,corridor_00031,38,0,59.52744245059532,36.31237219980597,49.86511821760452,-45.213958559767185,-0.44229783410384726,-0.21972220710826207,0.4938676162186385
L0_R09_A,0,corridor_00031,39,0,59.52743754709644,36.31237016653119,49.42526832233497,-45.438716753780064,-0.4398498952695462,-0.22475819401287822,0.4939475439199606
L0_R09_A,0,corridor_00031,40,0,59.52743267009922,36.312368089014264,48.98779565920856,-45.66836547437567,-0.43747266312641386,-0.22964872059560548,0.4940858891469329
L0_R09_A,0,corridor_00031,41,0,59.52742781838027,36.31236596929756,48.552590487448036,-45.90267895892083,-0.4352051717605221,-0.23431348454516154,0.49427355843378995
L0_R09_A,0,corridor_00031,42,0,59.527422990301105,36.31236381011635,48.11950583413061,-46.141354849487286,-0.4330846533174295,-0.238675890566455,0.4944982281836493
L0_R09_A,0,corridor_00031,43,0,59.5274181838351,36.312361614853934,47.68835990747932,-46.3840191575605,-0.4311459266512898,-0.24266430807321626,0.494745163170548
L0_R09_A,0,corridor_00031,44,0,59.52741339660073,36.31235938748603,47.2589390818789,-46.630232404920754,-0.42942082560041683,-0.2462132473602523,0.49499819053712146
L0_R09_A,0,corridor_00031,45,0,59.52740862590068,36.31235713251557,46.83100140560252,-46.87949683986335,-0.4279376762763789,-0.24926443494259587,0.49524076296694164
L0_R09_A,0,corridor_00031,46,0,59.52740386876615,36.312354854898686,46.40428057365251,-47.13126461026785,-0.4267208319500142,-0.2517677704044985,0.4954570401503692
L0_R09_A,0,corridor_00031,47,0,59.527399122005605,36.31235255996338,45.97849030048093,-47.38494675931472,-0.4257902731715788,-0.2536821490468739,0.49563291806796694
L0_R09_A,0,corridor_00031,48,0,59.52739438225715,36.312350253322016,45.55332902079047,-47.63992289614006,-0.4251612796904567,-0.25497613682533427,0.49575694054485847
L0_R09_A,0,corridor_00031,49,0,59.52738964604377,36.31234794077916,45.12848484122825,-47.895551382636405,-0.4248441795622213,-0.25562848649634873,0.4958210362785255
L0_R09_B,0,corridor_00031,0,1,59.52738964604377,36.31234794077916,45.12848484122825,-47.895551382636405,0.0,0.0,0.0
L0_R09_B,0,corridor_00031,1,1,59.52739438225715,36.312350253322016,45.55332902079047,-47.63992289614006,0.4248441795622213,0.25562848649634873,0.4958210362785255
L0_R09_B,0,corridor_00031,2,1,59.527399122005605,36.31235255996338,45.97849030048093,-47.38494675931472,0.4251612796904567,0.25497613682533427,0.49575694054485847
L0_R09_B,0,corridor_00031,3,1,59.52740386876615,36.312354854898686,46.40428057365251,-47.13126461026785,0.4257902731715788,0.2536821490468739,0.49563291806796694
L0_R09_B,0,corridor_00031,4,1,59.52740862590068,36.31235713251557,46.83100140560252,-46.87949683986335,0.4267208319500142,0.2517677704044985,0.4954570401503692
L0_R09_B,0,corridor_00031,5,1,59.52741339660073,36.31235938748603,47.2589390818789,-46.630232404920754,0.4279376762763789,0.24926443494259587,0.49524076296694164
L0_R09_B,0,corridor_00031,6,1,59.5274181838351,36.312361614853934,47.68835990747932,-46.3840191575605,0.42942082560041683,0.2462132473602523,0.49499819053712146
L0_R09_B,0,corridor_00031,7,1,59.527422990301105,36.31236381011635,48.11950583413061,-46.141354849487286,0.4311459266512898,0.24266430807321626,0.494745163170548
L0_R09_B,0,corridor_00031,8,1,59.52742781838027,36.31236596929756,48.552590487448036,-45.90267895892083,0.4330846533174295,0.238675890566455,0.4944982281836493
L0_R09_B,0,corridor_00031,9,1,59.52743267009922,36.312368089014264,48.98779565920856,-45.66836547437567,0.4352051717605221,0.23431348454516154,0.49427355843378995
L0_R09_B,0,corridor_00031,10,1,59.52743754709644,36.31237016653119,49.42526832233497,-45.438716753780064,0.43747266312641386,0.22964872059560548,0.4940858891469329
L0_R09_B,0,corridor_00031,11,1,59.52744245059532,36.31237219980597,49.86511821760452,-45.213958559767185,0.4398498952695462,0.22475819401287822,0.4939475439199606
L0_R09_B,0,corridor_00031,12,1,59.52744738138412,36.31237418752269,50.307416051708366,-44.99423635265892,0.44229783410384726,0.21972220710826207,0.4938676162186385
L0_R09_B,0,corridor_00031,13,1,59.52745233980298,36.31237612911353,50.7521923362497,-44.77961290201142,0.44477628454133367,0.2146234506475011,0.49385136312278594
L0_R09_B,0,corridor_00031,14,1,59.527457325738354,36.31237802476801,51.199436886744046,-44.570067255940714,0.4472445504943465,0.20954564607070836,0.4938998539522771
L0_R09_B,0,corridor_00031,15,1,59.52746233862489,36.31237987542995,51.649098989848234,-44.365495085152055,0.4496621031041883,0.20457217078865852,0.49400989871587164
L0_R09_B,0,corridor_00031,16,1,59.527467377454705,36.31238168278194,52.10108823607206,-44.16571039602405,0.45198924622382464,0.19978468912800196,0.49417426148268134
L0_R09_B,0,corridor_00031,17,1,59.5274724407939,36.31238344921772,52.55527600429962,-43.970448584618836,0.45418776822756257,0.19526181140521714,0.4943821434890025
L0_R09_B,0,corridor_00031,18,1,59.52747752680615,36.312385177802874,53.011497573744535,-43.77937078147135,0.45622156944491365,0.19107780314748624,0.4946199018260888
L0_R09_B,0,corridor_00031,19,1,59.52748263328284,36.312386872224494,53.469554828660605,-43.59206941581661,0.45805725491607063,0.18730136565473998,0.494871953496434
L0_R09_B,0,corridor_00031,20,0,59.527487757679324,36.31238853673063,53.929219511397,-43.40807490789042,0.4596646827363955,0.18399450792618666,0.4951218026931865
L0_R09_B,0,corridor_00031,21,0,59.527492897156726,36.31239017606054,54.39023697038249,-43.226863379416116,0.46101745898548785,0.18121152847430722,0.49535312206690557
L0_R09_B,0,corridor_00031,22,0,59.527498048628516,36.312391795366885,54.85233034149723,-43.047865255671354,0.46209337111474014,0.17899812374476198,0.4955508167002957
L0_R09_B,0,corridor_00031,23,0,59.52750320881125,36.312393400131114,55.31520509417399,-42.870474617889315,0.46287475267676115,0.17739063778203956,0.49570200225366406
L0_R09_B,0,corridor_00031,24,0,59.52750837427841,36.31239499607345,55.77855386758184,-42.694059152428146,0.4633487734078514,0.1764154654611687,0.49579683568215843
L0_R09_B,0,corridor_00031,25,0,59.527513541516754,36.31239658905896,56.24206151748261,-42.51797053334341,0.46350764990076954,0.17608861908473727,0.4958291472752525
L0_R09_B,0,corridor_00031,26,0,59.527518706983926,36.3123981850013,56.70541029089047,-42.34155506788224,0.4633487734078585,0.1764154654611687,0.4957968356821651
L0_R09_B,0,corridor_00031,27,0,59.52752386716666,36.31239978976553,57.168285043567224,-42.1641644301002,0.46287475267675404,0.17739063778203956,0.4957020022536574
